game_date,player,team,opp,minutes,pts,reb,ast,fg3m,fga,fta,tov,usg_proxy
3/14/2026,Brook Lopez,LAC,SAC,22,0,0,2,0,2,0,0,0.090909
3/14/2026,Kris Dunn,LAC,SAC,28,5,6,2,1,7,0,0,0.25
3/14/2026,Darius Garland,LAC,SAC,30,25,3,7,5,20,2,1,0.729333
3/14/2026,John Collins,LAC,SAC,20,10,3,0,1,5,6,1,0.432
3/14/2026,Isaiah Jackson,LAC,SAC,23,6,8,4,0,4,2,1,0.255652
3/14/2026,Jordan Miller,LAC,SAC,23,6,0,2,0,4,2,2,0.29913
3/14/2026,Bennedict Mathurin,LAC,SAC,35,24,6,1,0,15,11,3,0.652571
3/14/2026,TyTy Washington Jr.,LAC,SAC,0,0,0,0,0,0,0,0,0
3/13/2026,Olivier-Maxence Prosper,MEM,DET,22,17,1,1,3,11,0,2,0.590909
3/13/2026,Taylor Hendricks,MEM,DET,30,7,5,0,0,6,5,4,0.406667
3/13/2026,Cedric Coward,MEM,DET,25,7,3,2,1,8,0,1,0.36
3/13/2026,Ty Jerome,MEM,DET,25,21,1,3,3,17,3,3,0.8528
3/13/2026,Cam Spencer,MEM,DET,30,19,2,5,2,13,3,0,0.477333
3/13/2026,Taj Gibson,MEM,DET,12,3,3,0,1,5,0,0,0.416667
3/13/2026,Tyler Burton,MEM,DET,27,4,5,1,1,9,2,2,0.44
3/13/2026,DeJon Jarreau,MEM,DET,24,6,7,3,0,6,2,3,0.411667
3/13/2026,Jahmai Mashack,MEM,DET,23,3,3,2,0,5,2,0,0.255652
3/13/2026,Javon Small,MEM,DET,23,23,3,3,4,9,7,1,0.568696
3/13/2026,Duncan Robinson,DET,MEM,24,14,6,4,2,8,0,0,0.333333
3/13/2026,Jalen Duren,DET,MEM,28,30,13,0,0,15,10,3,0.8
3/13/2026,Javonte Green,DET,MEM,21,6,1,2,2,6,0,2,0.380952
3/13/2026,Marcus Sasser,DET,MEM,22,16,3,2,4,11,0,0,0.5
3/13/2026,Cade Cunningham,DET,MEM,30,17,8,15,2,11,3,3,0.510667
3/13/2026,Paul Reed,DET,MEM,4,0,1,0,0,1,0,1,0.5
3/13/2026,Isaiah Stewart,DET,MEM,20,10,4,1,0,10,0,1,0.55
3/13/2026,Ronald Holland II,DET,MEM,17,12,4,1,0,7,2,2,0.581176
3/13/2026,Isaac Jones,DET,MEM,5,2,2,0,0,1,0,0,0.2
3/13/2026,Caris LeVert,DET,MEM,23,4,1,2,0,10,0,3,0.565217
3/13/2026,Kevin Huerter,DET,MEM,24,11,5,2,2,8,1,1,0.393333
3/13/2026,Daniss Jenkins,DET,MEM,21,4,4,7,0,4,2,2,0.327619
3/13/2026,OG Anunoby,NY,IND,34,25,8,5,2,16,9,2,0.645882
3/13/2026,Mitchell Robinson,NY,IND,31,12,22,0,0,10,0,3,0.419355
3/13/2026,Mikal Bridges,NY,IND,30,11,4,0,1,9,3,1,0.377333
3/13/2026,Landry Shamet,NY,IND,37,9,5,0,2,7,5,0,0.248649
3/13/2026,Jalen Brunson,NY,IND,37,29,5,9,0,25,8,2,0.824865
3/13/2026,Pacome Dadiet,NY,IND,6,3,1,0,1,3,0,0,0.5
3/13/2026,Mohamed Diawara,NY,IND,20,4,5,1,0,9,0,0,0.45
3/13/2026,Ariel Hukporti,NY,IND,14,0,1,1,0,0,0,0,0
3/13/2026,Jordan Clarkson,NY,IND,19,8,2,2,2,9,0,2,0.578947
3/13/2026,Jose Alvarado,NY,IND,13,0,0,2,0,0,0,1,0.076923
3/13/2026,Jarace Walker,IND,NY,38,18,9,3,3,14,4,2,0.467368
3/13/2026,Ivica Zubac,IND,NY,29,11,8,1,0,9,2,2,0.409655
3/13/2026,Andrew Nembhard,IND,NY,32,8,5,7,0,14,2,2,0.5275
3/13/2026,Aaron Nesmith,IND,NY,34,12,2,2,1,13,1,1,0.424706
3/13/2026,Kobe Brown,IND,NY,30,8,7,0,0,7,5,1,0.34
3/13/2026,Obi Toppin,IND,NY,16,9,4,1,3,6,0,1,0.4375
3/13/2026,Jay Huff,IND,NY,16,9,4,0,2,7,1,0,0.465
3/13/2026,Micah Potter,IND,NY,4,2,1,0,0,2,0,0,0.5
3/13/2026,T.J. McConnell,IND,NY,20,10,3,6,0,9,0,0,0.45
3/13/2026,Ben Sheppard,IND,NY,21,5,3,1,1,8,0,1,0.428571
3/13/2026,Royce O'Neale,PHX,TOR,28,6,6,4,2,9,0,0,0.321429
3/13/2026,Oso Ighodaro,PHX,TOR,24,5,6,0,0,3,6,1,0.276667
3/13/2026,Devin Booker,PHX,TOR,34,31,3,0,2,20,11,5,0.877647
3/13/2026,Collin Gillespie,PHX,TOR,26,0,3,2,0,3,0,1,0.153846
3/13/2026,Jalen Green,PHX,TOR,35,34,5,4,8,25,0,3,0.8
3/13/2026,Haywood Highsmith,PHX,TOR,19,5,1,2,1,3,0,0,0.157895
3/13/2026,Rasheer Fleming,PHX,TOR,23,9,3,0,3,5,0,0,0.217391
3/13/2026,Khaman Maluach,PHX,TOR,4,2,1,1,0,0,2,0,0.22
3/13/2026,Grayson Allen,PHX,TOR,29,15,2,6,1,7,10,1,0.427586
3/13/2026,Jordan Goodwin,PHX,TOR,18,8,4,1,1,5,1,0,0.302222
3/13/2026,Brandon Ingram,TOR,PHX,39,36,7,3,5,20,7,0,0.591795
3/13/2026,RJ Barrett,TOR,PHX,35,22,6,5,1,16,4,1,0.536
3/13/2026,Scottie Barnes,TOR,PHX,31,14,6,4,0,12,2,3,0.512258
3/13/2026,Jakob Poeltl,TOR,PHX,21,6,6,1,0,5,0,2,0.333333
3/13/2026,Immanuel Quickley,TOR,PHX,38,17,4,1,3,16,0,1,0.447368
3/13/2026,Sandro Mamukelashvili,TOR,PHX,16,9,8,1,1,5,2,1,0.43
3/13/2026,Jamison Battle,TOR,PHX,9,0,1,1,0,1,0,1,0.222222
3/13/2026,Jonathan Mogbo,TOR,PHX,1,0,0,0,0,0,0,0,0
3/13/2026,Jamal Shead,TOR,PHX,25,6,2,8,1,5,1,1,0.2576
3/13/2026,Ja'Kobe Walter,TOR,PHX,25,12,4,1,3,6,4,0,0.3104
3/13/2026,Dean Wade,CLE,DAL,18,3,0,1,1,2,0,0,0.111111
3/13/2026,Evan Mobley,CLE,DAL,23,29,7,2,2,15,7,2,0.873043
3/13/2026,James Harden,CLE,DAL,29,17,7,7,3,11,2,4,0.547586
3/13/2026,Donovan Mitchell,CLE,DAL,29,24,2,8,1,16,1,2,0.635862
3/13/2026,Keon Ellis,CLE,DAL,26,13,3,1,3,9,0,1,0.384615
3/13/2026,Larry Nance Jr.,CLE,DAL,7,6,4,1,2,2,0,0,0.285714
3/13/2026,Tristan Enaruna,CLE,DAL,7,2,1,0,0,5,0,1,0.857143
3/13/2026,Nae'Qwan Tomlin,CLE,DAL,17,8,2,1,0,7,1,2,0.555294
3/13/2026,Riley Minix,CLE,DAL,7,4,3,2,0,3,0,0,0.428571
3/13/2026,Thomas Bryant,CLE,DAL,22,11,4,0,1,5,2,0,0.267273
3/13/2026,Dennis Schroder,CLE,DAL,21,8,5,6,2,8,0,0,0.380952
3/13/2026,Jaylon Tyson,CLE,DAL,20,8,3,2,2,6,0,2,0.4
3/13/2026,Craig Porter Jr.,CLE,DAL,15,5,4,1,1,2,0,0,0.133333
3/13/2026,Marvin Bagley III,DAL,CLE,27,4,4,0,0,5,0,2,0.259259
3/13/2026,Naji Marshall,DAL,CLE,27,17,7,3,2,12,4,2,0.583704
3/13/2026,Cooper Flagg,DAL,CLE,29,25,4,5,1,16,8,3,0.776552
3/13/2026,Max Christie,DAL,CLE,27,12,0,0,2,8,2,1,0.365926
3/13/2026,Ryan Nembhard,DAL,CLE,27,8,4,9,2,7,0,1,0.296296
3/13/2026,Khris Middleton,DAL,CLE,17,4,2,1,0,6,0,2,0.470588
3/13/2026,Dwight Powell,DAL,CLE,21,11,11,2,0,5,3,1,0.348571
3/13/2026,Caleb Martin,DAL,CLE,16,4,1,2,0,5,2,1,0.43
3/13/2026,Tyler Smith,DAL,CLE,6,0,1,0,0,3,0,1,0.666667
3/13/2026,Klay Thompson,DAL,CLE,16,6,2,1,0,11,0,0,0.6875
3/13/2026,Brandon Williams,DAL,CLE,21,12,3,3,2,8,5,3,0.628571
3/13/2026,AJ Johnson,DAL,CLE,6,2,1,1,0,1,0,0,0.166667
3/13/2026,Herbert Jones,NO,HOU,35,8,9,3,1,12,5,2,0.462857
3/13/2026,Zion Williamson,NO,HOU,34,21,5,1,0,10,9,2,0.469412
3/13/2026,Trey Murphy III,NO,HOU,37,14,6,7,3,15,2,4,0.537297
3/13/2026,Dejounte Murray,NO,HOU,31,35,7,4,4,18,5,2,0.716129
3/13/2026,Saddiq Bey,NO,HOU,30,5,5,1,0,11,1,1,0.414667
3/13/2026,Karlo Matkovic,NO,HOU,22,8,4,2,2,3,0,0,0.136364
3/13/2026,Derik Queen,NO,HOU,12,0,4,1,0,3,0,1,0.333333
3/13/2026,Yves Missi,NO,HOU,25,5,7,0,0,3,4,0,0.1904
3/13/2026,Jeremiah Fears,NO,HOU,13,9,1,0,3,9,0,1,0.769231
3/13/2026,Kevin Durant,HOU,NO,40,32,6,5,3,24,4,1,0.669
3/13/2026,Dorian Finney-Smith,HOU,NO,27,0,4,2,0,3,0,0,0.111111
3/13/2026,Jabari Smith Jr.,HOU,NO,38,16,5,3,3,16,1,1,0.458947
3/13/2026,Tari Eason,HOU,NO,19,4,8,0,0,11,0,3,0.736842
3/13/2026,Amen Thompson,HOU,NO,40,23,12,8,2,15,8,4,0.563
3/13/2026,Jeff Green,HOU,NO,9,2,3,0,0,3,0,0,0.333333
3/13/2026,Clint Capela,HOU,NO,22,9,5,2,0,6,2,1,0.358182
3/13/2026,Josh Okogie,HOU,NO,13,3,4,2,1,2,0,0,0.153846
3/13/2026,Reed Sheppard,HOU,NO,32,18,5,3,5,14,2,2,0.5275
3/13/2026,Julius Randle,MIN,GS,27,10,4,1,0,11,0,4,0.555556
3/13/2026,Jaden McDaniels,MIN,GS,30,15,1,2,1,9,2,4,0.462667
3/13/2026,Rudy Gobert,MIN,GS,36,18,9,2,0,5,10,2,0.316667
3/13/2026,Donte DiVincenzo,MIN,GS,28,7,6,1,1,9,0,0,0.321429
3/13/2026,Anthony Edwards,MIN,GS,37,42,8,5,4,22,12,2,0.791351
3/13/2026,Kyle Anderson,MIN,GS,15,0,5,2,0,2,0,2,0.266667
3/13/2026,Naz Reid,MIN,GS,27,12,3,4,1,9,2,0,0.365926
3/13/2026,Ayo Dosunmu,MIN,GS,31,12,8,7,2,9,0,2,0.354839
3/13/2026,Bones Hyland,MIN,GS,11,11,1,1,3,6,0,0,0.545455
3/13/2026,Gui Santos,GS,MIN,35,17,3,8,3,15,2,1,0.482286
3/13/2026,Al Horford,GS,MIN,5,3,1,0,1,3,0,1,0.8
3/13/2026,Kristaps Porzingis,GS,MIN,22,20,4,2,2,16,4,1,0.852727
3/13/2026,De'Anthony Melton,GS,MIN,24,12,2,3,2,11,2,1,0.536667
3/13/2026,Brandin Podziemski,GS,MIN,36,25,10,2,5,17,5,0,0.533333
3/13/2026,Malevy Leons,GS,MIN,14,6,2,1,0,6,2,0,0.491429
3/13/2026,Quinten Post,GS,MIN,11,7,3,1,1,4,2,1,0.534545
3/13/2026,Seth Curry,GS,MIN,7,0,1,1,0,2,0,0,0.285714
3/13/2026,Gary Payton II,GS,MIN,19,12,3,2,0,8,4,0,0.513684
3/13/2026,LJ Cryer,GS,MIN,19,8,2,0,0,6,4,0,0.408421
3/13/2026,Pat Spencer,GS,MIN,19,7,2,3,1,6,0,2,0.421053
3/13/2026,Will Richard,GS,MIN,29,0,5,0,0,3,0,1,0.137931
3/13/2026,Kyle Filipowski,UTAH,POR,25,11,6,5,3,8,0,1,0.36
3/13/2026,Cody Williams,UTAH,POR,36,19,7,3,0,17,7,4,0.668889
3/13/2026,Brice Sensabaugh,UTAH,POR,29,31,3,1,6,19,1,2,0.73931
3/13/2026,Isaiah Collier,UTAH,POR,30,17,3,9,0,15,6,2,0.654667
3/13/2026,Ace Bailey,UTAH,POR,7,8,1,1,2,3,0,0,0.428571
3/13/2026,Oscar Tshiebwe,UTAH,POR,20,8,5,1,0,8,0,0,0.4
3/13/2026,Elijah Harkless,UTAH,POR,30,10,4,2,2,8,6,3,0.454667
3/13/2026,Andersson Garcia,UTAH,POR,29,6,3,2,0,6,2,3,0.34069
3/13/2026,Bez Mbeng,UTAH,POR,34,4,4,4,0,8,0,3,0.323529
3/13/2026,Jerami Grant,POR,UTAH,25,9,3,0,2,5,1,4,0.3776
3/13/2026,Toumani Camara,POR,UTAH,23,5,4,3,1,10,0,1,0.478261
3/13/2026,Deni Avdija,POR,UTAH,32,17,6,8,0,9,3,5,0.47875
3/13/2026,Donovan Clingan,POR,UTAH,35,21,15,2,1,12,6,1,0.446857
3/13/2026,Jrue Holiday,POR,UTAH,32,25,5,8,4,16,2,3,0.62125
3/13/2026,Kris Murray,POR,UTAH,14,0,3,2,0,2,0,1,0.214286
3/13/2026,Yang Hansen,POR,UTAH,1,0,0,0,0,0,0,0,0
3/13/2026,Matisse Thybulle,POR,UTAH,15,6,1,1,2,8,0,1,0.6
3/13/2026,Vit Krejci,POR,UTAH,15,2,3,5,0,3,0,2,0.333333
3/13/2026,Scoot Henderson,POR,UTAH,30,25,5,3,5,14,4,5,0.692
3/13/2026,Blake Wesley,POR,UTAH,1,0,0,0,0,0,0,0,0
3/13/2026,Sidy Cissoko,POR,UTAH,17,14,4,2,2,10,0,1,0.647059
3/13/2026,Matas Buzelis,CHI,LAC,34,18,11,2,2,18,4,2,0.64
3/13/2026,Leonard Miller,CHI,LAC,36,14,8,3,0,14,2,0,0.413333
3/13/2026,Nick Richards,CHI,LAC,30,10,8,1,1,10,4,1,0.425333
3/13/2026,Tre Jones,CHI,LAC,30,21,1,2,0,11,1,2,0.448
3/13/2026,Josh Giddey,CHI,LAC,39,20,11,10,4,20,0,2,0.564103
3/13/2026,Guerschon Yabusele,CHI,LAC,20,11,2,0,3,6,0,1,0.35
3/13/2026,Patrick Williams,CHI,LAC,23,2,3,1,0,7,2,2,0.429565
3/13/2026,Lachlan Olbrich,CHI,LAC,0,0,0,0,0,0,0,0,0
3/13/2026,Rob Dillingham,CHI,LAC,24,12,4,4,2,9,0,3,0.5
3/13/2026,Yuki Kawamura,CHI,LAC,4,0,0,0,0,0,0,0,0
3/13/2026,Kawhi Leonard,LAC,CHI,33,28,4,3,2,22,12,2,0.887273
3/13/2026,Derrick Jones Jr.,LAC,CHI,34,10,6,3,1,5,2,0,0.172941
3/13/2026,Brook Lopez,LAC,CHI,31,11,7,2,1,10,0,0,0.322581
3/13/2026,Kris Dunn,LAC,CHI,29,8,4,6,0,11,0,0,0.37931
3/13/2026,Kobe Sanders,LAC,CHI,26,11,6,3,3,8,0,1,0.346154
3/13/2026,Nicolas Batum,LAC,CHI,16,3,3,4,1,3,0,0,0.1875
3/13/2026,Isaiah Jackson,LAC,CHI,17,8,7,2,0,5,2,0,0.345882
3/13/2026,Jordan Miller,LAC,CHI,27,14,3,3,0,13,2,1,0.551111
3/13/2026,Bennedict Mathurin,LAC,CHI,28,26,6,2,1,19,6,2,0.844286
3/11/2026,Dean Wade,CLE,ORL,20,0,5,0,0,2,0,1,0.15
3/11/2026,Evan Mobley,CLE,ORL,32,18,13,4,0,13,7,0,0.5025
3/11/2026,James Harden,CLE,ORL,37,30,5,8,5,16,5,4,0.6
3/11/2026,Donovan Mitchell,CLE,ORL,36,25,5,5,4,24,3,3,0.786667
3/11/2026,Sam Merrill,CLE,ORL,30,13,4,2,2,8,2,0,0.296
3/11/2026,Thomas Bryant,CLE,ORL,19,12,5,0,1,8,3,0,0.490526
3/11/2026,Dennis Schroder,CLE,ORL,18,0,0,2,0,5,0,0,0.277778
3/11/2026,Jaylon Tyson,CLE,ORL,18,4,1,2,0,4,2,1,0.326667
3/11/2026,Keon Ellis,CLE,ORL,31,20,4,1,5,9,4,0,0.347097
3/11/2026,Paolo Banchero,ORL,CLE,37,25,8,7,2,18,9,2,0.647568
3/11/2026,Tristan da Silva,ORL,CLE,34,23,4,3,3,13,5,0,0.447059
3/11/2026,Wendell Carter Jr.,ORL,CLE,35,11,11,4,1,7,6,0,0.275429
3/11/2026,Desmond Bane,ORL,CLE,36,35,6,6,2,19,10,0,0.65
3/11/2026,Jalen Suggs,ORL,CLE,32,12,2,4,1,9,3,2,0.385
3/11/2026,Moritz Wagner,ORL,CLE,13,1,5,1,0,3,2,1,0.375385
3/11/2026,Noah Penda,ORL,CLE,11,4,2,1,0,4,0,0,0.363636
3/11/2026,Jevon Carter,ORL,CLE,20,9,0,2,1,7,2,0,0.394
3/11/2026,Jett Howard,ORL,CLE,22,8,4,1,2,5,0,1,0.272727
3/11/2026,Brandon Ingram,TOR,NO,38,22,6,5,2,19,4,4,0.651579
3/11/2026,RJ Barrett,TOR,NO,28,16,7,1,1,13,8,2,0.661429
3/11/2026,Scottie Barnes,TOR,NO,36,9,6,4,1,14,0,2,0.444444
3/11/2026,Jakob Poeltl,TOR,NO,30,8,5,0,0,7,0,0,0.233333
3/11/2026,Immanuel Quickley,TOR,NO,34,25,6,3,3,14,6,1,0.518824
3/11/2026,Sandro Mamukelashvili,TOR,NO,21,8,5,1,2,6,2,1,0.375238
3/11/2026,Trayce Jackson-Davis,TOR,NO,3,0,4,2,0,3,2,0,1.293333
3/11/2026,Jamison Battle,TOR,NO,10,3,1,0,1,1,0,0,0.1
3/11/2026,Jamal Shead,TOR,NO,20,9,1,3,2,7,1,0,0.372
3/11/2026,Ja'Kobe Walter,TOR,NO,11,0,1,1,0,3,0,0,0.272727
3/11/2026,Alijah Martin,TOR,NO,1,4,0,0,1,1,2,0,1.88
3/11/2026,Gradey Dick,TOR,NO,8,7,1,0,1,6,0,1,0.875
3/11/2026,Herbert Jones,NO,TOR,36,16,2,1,4,9,0,1,0.277778
3/11/2026,Zion Williamson,NO,TOR,32,19,6,4,0,12,8,2,0.5475
3/11/2026,Trey Murphy III,NO,TOR,34,28,7,3,5,12,8,3,0.544706
3/11/2026,Dejounte Murray,NO,TOR,31,27,5,6,2,20,2,4,0.802581
3/11/2026,Saddiq Bey,NO,TOR,28,9,4,4,1,15,0,1,0.571429
3/11/2026,Karlo Matkovic,NO,TOR,13,4,3,0,0,1,2,0,0.144615
3/11/2026,DeAndre Jordan,NO,TOR,13,3,4,2,0,3,2,0,0.298462
3/11/2026,Derik Queen,NO,TOR,14,3,5,3,1,3,0,3,0.428571
3/11/2026,Yves Missi,NO,TOR,19,6,10,2,0,6,0,1,0.368421
3/11/2026,Micah Peavy,NO,TOR,1,0,0,0,0,0,0,0,0
3/11/2026,Jordan Hawkins,NO,TOR,1,0,1,0,0,0,0,0,0
3/11/2026,Jeremiah Fears,NO,TOR,17,7,2,2,1,7,2,0,0.463529
3/11/2026,OG Anunoby,NY,UTAH,31,22,2,1,3,10,5,1,0.425806
3/11/2026,Karl-Anthony Towns,NY,UTAH,30,21,7,7,3,13,2,2,0.529333
3/11/2026,Mikal Bridges,NY,UTAH,27,5,5,2,1,9,0,0,0.333333
3/11/2026,Landry Shamet,NY,UTAH,31,7,3,4,1,5,0,0,0.16129
3/11/2026,Jalen Brunson,NY,UTAH,33,28,4,8,4,16,11,3,0.722424
3/11/2026,Jeremy Sochan,NY,UTAH,3,4,1,0,0,2,0,0,0.666667
3/11/2026,Pacome Dadiet,NY,UTAH,2,0,1,0,0,2,0,0,1
3/11/2026,Mohamed Diawara,NY,UTAH,15,10,1,1,2,12,0,0,0.8
3/11/2026,Mitchell Robinson,NY,UTAH,22,6,13,3,0,4,0,0,0.181818
3/11/2026,Jordan Clarkson,NY,UTAH,26,27,5,3,3,15,4,1,0.683077
3/11/2026,Jose Alvarado,NY,UTAH,15,4,2,7,0,3,0,2,0.333333
3/11/2026,Kevin McCullar Jr.,NY,UTAH,2,0,0,0,0,0,0,1,0.5
3/11/2026,Tyler Kolek,NY,UTAH,3,0,1,1,0,1,0,0,0.333333
3/11/2026,Kyle Filipowski,UTAH,NY,28,15,7,5,1,8,6,1,0.415714
3/11/2026,Cody Williams,UTAH,NY,38,10,2,5,1,5,2,1,0.181053
3/11/2026,Brice Sensabaugh,UTAH,NY,30,29,5,5,6,19,6,4,0.854667
3/11/2026,Keyonte George,UTAH,NY,20,14,2,5,1,10,1,1,0.572
3/11/2026,Ace Bailey,UTAH,NY,36,21,4,2,5,16,0,1,0.472222
3/11/2026,Kevin Love,UTAH,NY,10,6,6,2,2,4,0,1,0.5
3/11/2026,Oscar Tshiebwe,UTAH,NY,15,2,1,1,0,3,0,2,0.333333
3/11/2026,Elijah Harkless,UTAH,NY,20,5,0,0,1,6,2,1,0.394
3/11/2026,Isaiah Collier,UTAH,NY,19,9,2,5,1,11,0,1,0.631579
3/11/2026,Andersson Garcia,UTAH,NY,25,6,9,0,0,5,2,2,0.3152
3/11/2026,Kevin Durant,HOU,DEN,26,11,4,5,0,8,1,3,0.44
3/11/2026,Jabari Smith Jr.,HOU,DEN,28,11,7,2,1,10,0,1,0.392857
3/11/2026,Tari Eason,HOU,DEN,22,8,8,2,0,9,0,1,0.454545
3/11/2026,Alperen Sengun,HOU,DEN,24,10,2,3,0,8,4,2,0.49
3/11/2026,Amen Thompson,HOU,DEN,30,16,5,4,0,14,1,2,0.548
3/11/2026,Jeff Green,HOU,DEN,8,0,1,0,0,3,0,0,0.375
3/11/2026,Isaiah Crawford,HOU,DEN,12,5,3,1,0,5,4,0,0.563333
3/11/2026,Clint Capela,HOU,DEN,24,9,7,0,0,7,2,2,0.411667
3/11/2026,Aaron Holiday,HOU,DEN,16,2,1,3,0,10,0,1,0.6875
3/11/2026,Josh Okogie,HOU,DEN,24,12,4,3,2,11,2,0,0.495
3/11/2026,Reed Sheppard,HOU,DEN,27,9,2,2,1,12,0,3,0.555556
3/11/2026,Aaron Gordon,DEN,HOU,22,0,4,1,0,3,0,0,0.136364
3/11/2026,Cameron Johnson,DEN,HOU,25,17,2,4,3,9,2,0,0.3952
3/11/2026,Nikola Jokic,DEN,HOU,30,16,12,13,0,12,5,5,0.64
3/11/2026,Jamal Murray,DEN,HOU,31,30,2,4,3,21,6,1,0.794839
3/11/2026,Christian Braun,DEN,HOU,26,19,4,3,3,10,0,0,0.384615
3/11/2026,Zeke Nnaji,DEN,HOU,6,1,1,0,0,2,2,1,0.646667
3/11/2026,Spencer Jones,DEN,HOU,20,0,3,2,0,2,0,0,0.1
3/11/2026,David Roddy,DEN,HOU,6,2,4,1,0,1,2,0,0.313333
3/11/2026,Jonas Valanciunas,DEN,HOU,12,12,5,3,0,6,0,0,0.5
3/11/2026,Tim Hardaway Jr.,DEN,HOU,21,14,3,1,4,9,0,1,0.47619
3/11/2026,Tyus Jones,DEN,HOU,8,2,0,2,0,2,1,0,0.305
3/11/2026,Bruce Brown,DEN,HOU,20,7,1,2,1,5,4,1,0.388
3/11/2026,Jalen Pickett,DEN,HOU,6,3,0,0,1,2,0,0,0.333333
3/11/2026,Julian Strawther,DEN,HOU,8,6,1,0,2,3,0,0,0.375
3/11/2026,Miles Bridges,CHA,SAC,31,26,2,5,3,15,1,2,0.562581
3/11/2026,Moussa Diabate,CHA,SAC,34,2,10,2,0,3,0,0,0.088235
3/11/2026,Brandon Miller,CHA,SAC,33,20,3,5,2,15,4,3,0.598788
3/11/2026,LaMelo Ball,CHA,SAC,31,30,6,5,6,22,4,3,0.863226
3/11/2026,Kon Knueppel,CHA,SAC,34,24,7,3,5,13,5,1,0.476471
3/11/2026,Xavier Tillman,CHA,SAC,14,2,6,3,0,3,0,0,0.214286
3/11/2026,Pat Connaughton,CHA,SAC,8,0,1,0,0,2,0,0,0.25
3/11/2026,Coby White,CHA,SAC,20,9,2,1,2,9,1,3,0.622
3/11/2026,Josh Green,CHA,SAC,11,0,1,1,0,1,0,1,0.181818
3/11/2026,Sion James,CHA,SAC,24,4,3,4,1,7,2,1,0.37
3/11/2026,Precious Achiuwa,SAC,CHA,30,14,8,2,0,11,2,1,0.429333
3/11/2026,Maxime Raynaud,SAC,CHA,25,4,6,2,0,3,2,3,0.2752
3/11/2026,DeMar DeRozan,SAC,CHA,41,39,4,6,0,22,5,4,0.687805
3/11/2026,Killian Hayes,SAC,CHA,31,11,2,4,1,9,0,2,0.354839
3/11/2026,Nique Clifford,SAC,CHA,41,18,4,8,2,16,3,1,0.446829
3/11/2026,Doug McDermott,SAC,CHA,28,6,1,0,2,7,0,0,0.25
3/11/2026,Drew Eubanks,SAC,CHA,15,4,6,2,0,4,2,1,0.392
3/11/2026,Daeqwon Plowden,SAC,CHA,30,13,4,0,3,11,0,1,0.4
3/11/2026,Julius Randle,MIN,LAC,28,11,6,4,0,10,6,4,0.594286
3/11/2026,Jaden McDaniels,MIN,LAC,31,11,2,3,1,6,0,3,0.290323
3/11/2026,Rudy Gobert,MIN,LAC,26,9,5,4,0,4,3,1,0.243077
3/11/2026,Donte DiVincenzo,MIN,LAC,25,6,4,2,1,5,2,3,0.3552
3/11/2026,Anthony Edwards,MIN,LAC,35,36,2,5,3,17,12,5,0.779429
3/11/2026,Joe Ingles,MIN,LAC,6,2,0,3,0,1,0,1,0.333333
3/11/2026,Kyle Anderson,MIN,LAC,18,5,1,3,0,1,4,1,0.208889
3/11/2026,Julian Phillips,MIN,LAC,6,3,1,0,1,2,0,0,0.333333
3/11/2026,Naz Reid,MIN,LAC,26,18,3,0,1,15,1,1,0.632308
3/11/2026,Rocco Zikarsky,MIN,LAC,6,2,3,0,0,1,0,0,0.166667
3/11/2026,Jaylen Clark,MIN,LAC,6,11,0,1,2,5,1,0,0.906667
3/11/2026,Terrence Shannon Jr.,MIN,LAC,12,4,1,3,0,4,0,0,0.333333
3/11/2026,Bones Hyland,MIN,LAC,16,10,0,4,2,6,0,2,0.5
3/11/2026,Kawhi Leonard,LAC,MIN,32,45,5,5,6,20,10,1,0.79375
3/11/2026,Derrick Jones Jr.,LAC,MIN,29,12,4,1,0,6,4,1,0.302069
3/11/2026,Brook Lopez,LAC,MIN,24,3,3,0,1,2,0,1,0.125
3/11/2026,Kris Dunn,LAC,MIN,24,5,2,6,1,3,0,0,0.125
3/11/2026,Darius Garland,LAC,MIN,23,21,1,6,5,13,0,3,0.695652
3/11/2026,Nicolas Batum,LAC,MIN,12,6,0,0,2,2,0,0,0.166667
3/11/2026,Isaiah Jackson,LAC,MIN,18,9,6,3,0,3,6,1,0.368889
3/11/2026,Norchad Omier,LAC,MIN,6,6,0,1,0,3,0,0,0.5
3/11/2026,Jordan Miller,LAC,MIN,29,14,3,7,0,13,4,1,0.543448
3/11/2026,Bennedict Mathurin,LAC,MIN,25,22,2,3,2,10,12,2,0.6912
3/11/2026,Kobe Sanders,LAC,MIN,6,2,0,0,0,1,0,0,0.166667
3/11/2026,Sean Pedulla,LAC,MIN,6,6,1,3,2,4,0,0,0.666667
3/11/2026,Cam Christie,LAC,MIN,6,2,2,1,0,2,0,0,0.333333
3/9/2026,Dominick Barlow,PHI,CLE,20,8,1,0,0,7,2,1,0.444
3/9/2026,Adem Bona,PHI,CLE,26,8,7,0,0,10,0,0,0.384615
3/9/2026,Cameron Payne,PHI,CLE,28,12,6,4,2,12,2,0,0.46
3/9/2026,Kelly Oubre Jr.,PHI,CLE,14,6,2,1,0,6,5,0,0.585714
3/9/2026,Quentin Grimes,PHI,CLE,36,17,5,3,2,13,3,1,0.425556
3/9/2026,Trendon Watford,PHI,CLE,20,6,5,2,0,8,0,4,0.6
3/9/2026,MarJon Beauchamp,PHI,CLE,5,8,0,0,2,4,0,1,1
3/9/2026,Jabari Walker,PHI,CLE,12,5,2,0,1,3,0,1,0.333333
